ID,floor,lift,district,street,community,area,toward,model,rent
rent0883,低楼层/6层,无,门头沟,滨河西区,葡东小区,74.35㎡,南 北,2室2厅1卫,3000
rent0884,中楼层/16层,有,海淀,四季青,京投银泰琨御府,60.00㎡,东,1房间1卫,9200
rent0885,中楼层/6层,无,门头沟,城子,绿岛家园,99.04㎡,南 北,2室1厅2卫,4000
rent0886,中楼层/6层,无,大兴,西红门,星光佳园,119.69㎡,东 西,3室1厅1卫,6200
rent0887,中楼层/7层,有,朝阳,奥林匹克公园,倚林佳园,109.00㎡,南 北,2室1厅1卫,14500
rent0888,中楼层/27层,有,丰台,方庄,芳城园一区,70.00㎡,西北,2室1厅1卫,6500
rent0889,低楼层/27层,有,朝阳,朝阳公园,观湖国际,251.00㎡,东 南 北,3室2厅3卫,39500
rent0890,中楼层/26层,有,西城,广安门,荣丰2008,25.19㎡,西,1室0厅1卫,4100
rent0891,中楼层/21层,有,丰台,五里店,程庄南里,53.00㎡,西,1室1厅1卫,4000
rent0892,高楼层/18层,有,门头沟,大峪,黑山A3区,66.00㎡,南 北,2室1厅1卫,3000
rent0893,高楼层/18层,有,朝阳,亚运村小营,远洋万和城B区,87.03㎡,东南,2室1厅1卫,14200
rent0894,高楼层/21层,有,海淀,清河,橡林郡,47.20㎡,东,1室0厅1卫,7100
rent0895,中楼层/6层,无,朝阳,望京,南湖中园二区,69.00㎡,南 北,2室1厅1卫,7600
rent0896,低楼层/23层,有,朝阳,朝阳公园,丽水嘉园,88.00㎡,北,1室1厅1卫,11000
rent0897,低楼层/20层,有,朝阳,常营,北京新天地四期,71.29㎡,东南 北,2室1厅1卫,5500
rent0898,高楼层/15层,有,东城,东直门,宇飞大厦,75.00㎡,东,2房间2卫,15500
rent0899,中楼层/6层,无,西城,金融街,京畿道,42.30㎡,西,1室1厅1卫,9000
rent0900,低楼层/7层,无,昌平,天通苑,天通苑东一区,87.00㎡,南 北,2室1厅1卫,5800
rent0901,高楼层/15层,有,亦庄开发区,亦庄,通泰国际公馆,81.69㎡,南 北,2室1厅1卫,6950
rent0902,高楼层/21层,有,丰台,卢沟桥,晓月新苑,62.00㎡,南,1室1厅1卫,4400
rent0903,中楼层/17层,有,通州,临河里,华远铭悦,89.00㎡,南,2室1厅1卫,5000
rent0904,中楼层/31层,有,朝阳,东大桥,世界城,60.82㎡,北,1房间1卫,13500
rent0905,中楼层/5层,无,昌平,西关环岛,御路园,79.00㎡,南 北,2室1厅1卫,3400
rent0906,高楼层/7层,无,怀柔,怀柔,开放路,112.57㎡,南 北,3室1厅1卫,3000
rent0907,高楼层/22层,有,西城,牛街,凌云居,222.80㎡,东 南,4室2厅2卫,26000
rent0908,高楼层/2层,无,昌平,北七家,翡翠公园,146.00㎡,南 北,4室2厅3卫,19500
rent0909,低楼层/27层,有,朝阳,北苑,世华泊郡,140.00㎡,南 北,3室2厅2卫,16000
rent0910,低楼层/15层,有,通州,通州其它,首开国风美仑,139.00㎡,南 西,4室2厅2卫,7400
rent0911,高楼层/6层,无,顺义,顺义城,滨河小区,85.00㎡,南 北,3室1厅1卫,2950
rent0912,低楼层/6层,无,顺义,顺义其它,丽喜花园,132.00㎡,南 北,3室1厅2卫,4900
rent0913,低楼层/24层,有,朝阳,奥林匹克公园,澳林春天五期,143.17㎡,西南,3室2厅2卫,14000
rent0914,高楼层/14层,有,顺义,顺义其它,鹭峯国际,92.00㎡,北,3房间2卫,3900
rent0915,中楼层/5层,无,通州,武夷花园,BOBO自由城,102.00㎡,南 北,2室1厅2卫,5300
rent0916,低楼层/7层,无,昌平,北七家,西湖新村,94.32㎡,南 北,2室1厅2卫,4000
rent0917,高楼层/6层,无,丰台,玉泉营,刘家村126号院,88.97㎡,南 北,3室1厅1卫,6200
rent0918,高楼层/6层,无,通州,临河里,DBC加州小镇,50.00㎡,南 北,2室1厅1卫,4000
rent0919,高楼层/26层,有,朝阳,朝阳公园,观湖国际,160.00㎡,东南,3室2厅2卫,25000
rent0920,中楼层/29层,有,朝阳,北苑,中国铁建广场,78.78㎡,东,3房间1卫,7500
rent0921,低楼层/7层,无,大兴,和义,红星北里,71.00㎡,南 北,2室1厅1卫,4100
rent0922,低楼层/22层,有,朝阳,朝青,珠江罗马嘉园西区,163.00㎡,南,3室2厅2卫,16000
rent0923,高楼层/6层,无,朝阳,首都机场,南平里,59.18㎡,南 北,2室1厅1卫,4100
rent0924,低楼层/12层,有,海淀,西直门,铁道科学研究院,147.00㎡,南 北,3室1厅2卫,22000
rent0925,低楼层/31层,有,朝阳,CBD,SOHO现代城,140.00㎡,西,3室1厅2卫,17000
rent0926,高楼层/6层,无,大兴,黄村中,兴政西里,70.00㎡,南,2室1厅1卫,3500
rent0927,低楼层/18层,有,大兴,天宫院,天宫院小区,88.73㎡,南 北,2室1厅1卫,4100
rent0928,高楼层/6层,无,海淀,苏州桥,小南庄甲26号院,42.10㎡,南 北,1室1厅1卫,7350
rent0929,高楼层/6层,无,顺义,顺义城,裕龙四区,98.00㎡,南 北,3室1厅1卫,4000
rent0930,中楼层/11层,有,丰台,玉泉营,樊家村甲6号院,64.00㎡,北,1室1厅1卫,4800
rent0931,高楼层/29层,有,朝阳,北苑,恒大书院,80.30㎡,东 西,2室1厅1卫,7500
rent0932,低楼层/27层,有,朝阳,双井,苹果社区南区,144.00㎡,南 北,3室1厅2卫,16000
rent0933,低楼层/7层,有,大兴,西红门,宏盛家园,150.00㎡,南 北,3室1厅2卫,5800
rent0934,中楼层/7层,无,大兴,枣园,滨河西里北区,73.32㎡,东 西,2室1厅1卫,4200
rent0935,中楼层/6层,无,海淀,皂君庙,双榆树南里二区,40.95㎡,南,1室1厅1卫,6800
rent0936,高楼层/31层,有,海淀,学院路,八家嘉园,64.00㎡,南,1室1厅1卫,7300
rent0937,低楼层/16层,有,海淀,万柳,阳春光华家园,107.00㎡,东南,2室1厅2卫,16000
rent0938,低楼层/6层,无,朝阳,潘家园,松榆西里,60.00㎡,东 西,2室1厅1卫,5700
rent0939,低楼层/34层,有,朝阳,望京,东亚望京中心,48.00㎡,东南,1房间1卫,6500
rent0940,低楼层/18层,有,昌平,回龙观,首开国风美唐二期,97.00㎡,东 南 北,3室1厅1卫,8800
rent0941,高楼层/16层,有,大兴,西红门,宏大中园,143.00㎡,南 北,3室1厅2卫,6500
rent0942,高楼层/6层,无,通州,通州北苑,西马庄园,61.58㎡,东 南 西,1室2厅1卫,3500
rent0943,低楼层/32层,有,朝阳,四惠,东恒时代一期,63.23㎡,北,1室1厅1卫,7300
rent0944,中楼层/32层,有,丰台,科技园区,天龙华鹤,136.23㎡,东南,4房间2卫,21000
rent0945,低楼层/14层,有,亦庄开发区,亦庄开发区其它,亦园,132.00㎡,南 北,3室1厅2卫,13000
rent0946,中楼层/20层,有,石景山,鲁谷,远洋山水,138.40㎡,西南,3室2厅2卫,14500
rent0947,高楼层/11层,有,门头沟,门头沟其它,石泉砖厂A6区,64.00㎡,南 北,2室1厅1卫,2800
rent0948,高楼层/20层,有,海淀,五道口,华清嘉园,65.86㎡,北,1室1厅1卫,9000
rent0949,低楼层/10层,有,大兴,南中轴机场商务区,新兴家园,90.00㎡,南 北,2室1厅1卫,2600
rent0950,中楼层/9层,有,顺义,马坡,鲁能7号院颐景溪园,85.00㎡,南,2室1厅1卫,4200
rent0951,高楼层/6层,无,昌平,回龙观,龙华园,77.04㎡,南 北,2室1厅1卫,6300
rent0952,中楼层/6层,无,海淀,六里桥,吴家村路10号院,60.40㎡,南 北,2室1厅1卫,6500
rent0953,高楼层/18层,有,朝阳,四惠,双兴小区,50.00㎡,南 北,1室1厅1卫,6500
rent0954,低楼层/11层,有,房山,长阳,天资璟庭,108.70㎡,南 北,2室1厅2卫,4300
rent0955,中楼层/21层,有,丰台,马家堡,瑞丽江畔,98.22㎡,西北,2室1厅1卫,7500
rent0956,高楼层/6层,无,丰台,万源,东高地,61.00㎡,南 北,2室1厅1卫,3700
rent0957,中楼层/15层,有,朝阳,望京,慧谷金色家园,82.21㎡,南,2室1厅1卫,10500
rent0958,低楼层/6层,无,房山,阎村,绿城百合公寓秋月苑,83.00㎡,南 北,2室1厅1卫,3200
rent0959,中楼层/13层,有,朝阳,三元桥,时间国际,74.23㎡,东 北,1室2厅1卫,10500
rent0960,中楼层/16层,有,朝阳,CBD,温莎大道,100.00㎡,南,1室1厅1卫,17500
rent0961,中楼层/7层,无,大兴,黄村火车站,建兴家园,80.56㎡,南 北,2室1厅1卫,3800
rent0962,中楼层/11层,有,昌平,回龙观,领秀慧谷D区,70.93㎡,南,2室1厅1卫,7200
rent0963,高楼层/8层,有,通州,潞苑,珠江国际城八区,149.50㎡,南 北,3室2厅2卫,7800
rent0964,低楼层/6层,无,昌平,东关,京科苑,63.05㎡,南 北,2室1厅1卫,3600
rent0965,高楼层/30层,有,朝阳,欢乐谷,北京华侨城2号院,171.00㎡,南 北,3室2厅2卫,15000
rent0966,中楼层/9层,有,顺义,后沙峪,国门智慧城,60.00㎡,北,4房间2卫,5600
rent0967,中楼层/6层,无,西城,月坛,三里河东路甲14号院,50.80㎡,南,2室1厅1卫,8500
rent0968,高楼层/15层,有,亦庄开发区,亦庄,锋创科技园,59.71㎡,西北,1房间1卫,4000
rent0969,高楼层/6层,无,西城,六铺炕,人定湖西里,96.48㎡,南 北,3室1厅1卫,18000
rent0970,中楼层/21层,有,朝阳,石佛营,晨光家园B区,100.92㎡,南,2室1厅1卫,9200
rent0971,中楼层/6层,无,朝阳,惠新西街,樱花园,58.00㎡,南 北,2室1厅1卫,8000
rent0972,中楼层/6层,无,东城,朝阳门内,朝阳门北小街,68.00㎡,南,2室1厅1卫,11800
rent0973,低楼层/7层,无,昌平,回龙观,风雅园二区,96.00㎡,南 北,2室2厅1卫,6500
rent0974,中楼层/14层,有,丰台,方庄,芳星园一区,79.43㎡,南,2室2厅1卫,7600
rent0975,高楼层/15层,有,通州,通州其它,首开万科城市之光,37.40㎡,东,4房间2卫,4000
rent0976,低楼层/28层,有,朝阳,大望路,后现代城C区,61.85㎡,南,1室1厅1卫,7000
rent0977,高楼层/6层,无,顺义,顺义城,石园东苑,105.00㎡,南 北,3室1厅1卫,4000
rent0978,高楼层/6层,无,朝阳,石佛营,石佛营西里小区,75.00㎡,南 北,2室1厅1卫,7000
rent0979,低楼层/12层,有,房山,长阳,长阳半岛怡和路1号院,97.00㎡,南 北,3室1厅1卫,5500
rent0980,高楼层/2层,无,通州,通州其它,翡翠四季C区,157.03㎡,南 北,4室2厅3卫,20000
rent0981,高楼层/10层,有,朝阳,酒仙桥,和乔丽晶一期,81.74㎡,东,1室1厅1卫,13000
rent0982,高楼层/14层,有,顺义,顺义其它,空港国际,73.99㎡,东,3房间1卫,4200
rent0983,中楼层/8层,有,昌平,鼓楼大街,昌平佳莲时代广场,44.76㎡,南,2房间2卫,3500
rent0984,低楼层/4层,无,海淀,玉泉路,金隅山墅,224.00㎡,南 北,5室2厅3卫,25000
rent0985,低楼层/27层,有,通州,临河里,华业东方玫瑰D区,90.00㎡,南 北,2室1厅1卫,6000
rent0986,低楼层/24层,有,丰台,马家堡,嘉丽园,89.47㎡,东 北,2室1厅1卫,7500
rent0987,中楼层/5层,有,昌平,回龙观,华府9号,113.00㎡,南,4房间1卫,12000
rent0988,低楼层/5层,无,朝阳,朝阳门外,芳草地西街,62.80㎡,东 西,3室1厅1卫,12000
rent0989,低楼层/18层,有,朝阳,望京,北京香颂,393.24㎡,西南 北,2房间1卫,58000
rent0990,中楼层/6层,无,朝阳,惠新西街,樱花园,39.55㎡,南,1室1厅1卫,5500
rent0991,高楼层/21层,有,朝阳,东坝,东泽园,70.52㎡,南 北,2室1厅1卫,5800
rent0992,高楼层/6层,无,大兴,南中轴机场商务区,新凤小区,96.00㎡,南 北,2室2厅1卫,2600
rent0993,中楼层/23层,有,朝阳,朝青,天鹅湾北区,188.00㎡,南 北,3室2厅2卫,20500
rent0994,高楼层/13层,有,朝阳,常营,柏林爱乐一期,122.68㎡,南 北,3室1厅2卫,11000
rent0995,中楼层/6层,无,顺义,顺义城,裕龙一区,86.00㎡,南 北,2室2厅1卫,3700
rent0996,低楼层/6层,无,顺义,顺义城,石园东区,60.00㎡,南 北,1室1厅1卫,2700
rent0997,中楼层/18层,有,海淀,苏州桥,大河庄苑,57.00㎡,东,1室1厅1卫,8000
rent0998,低楼层/12层,有,海淀,苏州桥,海淀南路,55.90㎡,南,2室1厅1卫,10000
rent0999,中楼层/22层,有,亦庄开发区,亦庄,君安国际,168.65㎡,西南,4房间3卫,15000
rent1000,中楼层/6层,无,海淀,五棵松,永定路17号院,69.10㎡,南 北,3室1厅1卫,6900
rent1001,高楼层/11层,有,朝阳,常营,苹果派,142.00㎡,南 北,3室2厅3卫,11800
rent1002,高楼层/30层,有,丰台,青塔,广安﹒康馨家园,80.50㎡,南 北,2室1厅1卫,5600
rent1003,低楼层/18层,有,门头沟,大峪,中门寺南坡小区,86.00㎡,南 北,3室1厅1卫,3800
rent1004,中楼层/16层,有,朝阳,管庄,众亿嘉园,100.35㎡,南 北,4室0厅2卫,7500
rent1005,中楼层/8层,有,海淀,海淀北部新区,保利西山林语,48.00㎡,西,1室1厅1卫,5600
rent1006,中楼层/9层,有,顺义,后沙峪,IDCITY艾迪城,61.31㎡,西,3房间2卫,8500
rent1007,高楼层/6层,无,顺义,马坡,佳和宜园,91.00㎡,南 北,3室1厅1卫,3000
rent1008,高楼层/7层,无,石景山,苹果园,海特花园小区,71.00㎡,南 北,2室1厅1卫,4900
rent1009,中楼层/11层,有,大兴,天宫院,熙兆大厦,47.00㎡,南,2房间1卫,3300
rent1010,高楼层/12层,有,朝阳,百子湾,沿海赛洛城四期,57.22㎡,南,2房间1卫,6300
rent1011,高楼层/25层,有,朝阳,北苑,北苑家园望春园,76.00㎡,东 南,1室1厅1卫,6700
rent1012,低楼层/9层,有,顺义,后沙峪,IDCITY艾迪城,48.00㎡,南,4房间1卫,7800
rent1013,中楼层/6层,无,昌平,回龙观,龙兴园北区,85.00㎡,南 北,2室1厅1卫,6000
rent1014,高楼层/23层,无,丰台,菜户营,万泉盛景园,117.00㎡,南 北,3室1厅2卫,9500
rent1015,高楼层/8层,有,顺义,马坡,龙湖香醍漫步四区南区,37.33㎡,南,1室0厅1卫,3200
rent1016,低楼层/6层,无,通州,梨园,时尚街区西区,90.01㎡,南 北,2室1厅1卫,4900
rent1017,低楼层/28层,有,丰台,方庄,日月天地,213.00㎡,东南,3室1厅2卫,19000
rent1018,高楼层/25层,有,朝阳,酒仙桥,飘HOME,58.71㎡,北,1室1厅1卫,7500
rent1019,中楼层/11层,有,通州,临河里,DBC加州小镇,120.85㎡,南 北,3室2厅2卫,6700
rent1020,高楼层/27层,有,朝阳,朝青,国美第一城2号院,142.83㎡,南 北,3室2厅2卫,12500
rent1021,低楼层/24层,有,朝阳,望京,利泽西园,66.00㎡,东南,1室1厅1卫,7600
rent1022,高楼层/11层,有,朝阳,大望路,金港国际,65.66㎡,西,1室1厅1卫,8500
rent1023,高楼层/18层,有,大兴,大兴其它,居善园,89.72㎡,南 北,2室1厅1卫,1800
rent1024,高楼层/22层,有,大兴,枣园,康庄路52号院,106.76㎡,南 北,3室1厅1卫,4800
rent1025,高楼层/3层,无,顺义,中央别墅区,誉天下四期,120.00㎡,南 北,3室2厅2卫,16000
rent1026,低楼层/28层,有,朝阳,潘家园,翌景嘉园,158.00㎡,东南,3室1厅2卫,13000
rent1027,低楼层/20层,有,海淀,双榆树,知春大厦,93.59㎡,南,1室1厅1卫,15500
rent1028,低楼层/22层,有,朝阳,亚运村,亚奥观典,113.00㎡,西南,3室1厅1卫,11500
rent1029,低楼层/6层,无,朝阳,亮马桥,新源街,53.65㎡,南 北,2室1厅1卫,7500
rent1030,中楼层/10层,有,东城,东直门,元嘉国际公寓,53.00㎡,南,1室0厅1卫,7800
rent1031,中楼层/16层,有,朝阳,常营,北京像素南区,56.00㎡,西南,3房间1卫,6800
rent1032,低楼层/22层,有,丰台,宋家庄,政馨园三区,55.68㎡,东,1室1厅1卫,4900
rent1033,中楼层/9层,有,朝阳,石佛营,朝阳捷座,91.24㎡,南 北,2室1厅1卫,7800
rent1034,低楼层/24层,有,通州,临河里,华远铭悦园,75.00㎡,南,2室1厅1卫,3700
rent1035,中楼层/18层,有,石景山,鲁谷,远洋山水,101.00㎡,南 北,2室1厅1卫,8800
rent1036,中楼层/7层,有,大兴,大兴新机场,天恒旭辉7号院,37.00㎡,西,3房间1卫,2200
rent1037,高楼层/12层,有,大兴,南中轴机场商务区,蓝桥驿苑,55.56㎡,南 北,1室1厅1卫,2100
rent1038,低楼层/6层,无,丰台,万源,六营门小区,61.00㎡,南 北,2室1厅1卫,4400
rent1039,中楼层/7层,无,海淀,杨庄,建西苑南里,65.37㎡,南 北,2室1厅1卫,4600
rent1040,高楼层/6层,无,丰台,马家堡,西马金润一区,113.76㎡,南 北,4室1厅2卫,9000
rent1041,中楼层/6层,无,顺义,顺义城,石园南区,85.00㎡,南 北,2室1厅1卫,3600
rent1042,高楼层/10层,有,朝阳,望京,金隅丽港城,108.00㎡,南 北,2室2厅2卫,13500
rent1043,高楼层/28层,无,丰台,科技园区,首开花香四季,68.00㎡,南 北,2室1厅1卫,5500
rent1044,高楼层/18层,有,朝阳,亚运村小营,凯旋城,140.00㎡,东,1室1厅2卫,20000
rent1045,高楼层/6层,无,门头沟,滨河西区,门头沟月季园,61.46㎡,南 北,2室1厅1卫,2800
rent1046,中楼层/6层,无,石景山,八角,八角北路,55.00㎡,南,2室1厅1卫,5000
rent1047,高楼层/18层,有,朝阳,潘家园,松榆西里,60.00㎡,西北,2室1厅1卫,6300
rent1048,中楼层/20层,有,朝阳,定福庄,福盈家园,74.00㎡,南,2室1厅1卫,6200
rent1049,中楼层/5层,无,朝阳,CBD,光华里社区,60.00㎡,南,2室1厅1卫,8000
rent1050,中楼层/23层,有,朝阳,太阳宫,水星园,157.71㎡,东南 西北,3室1厅2卫,22000
rent1051,中楼层/6层,无,海淀,四季青,盲人学校家属楼,50.40㎡,东 北,2室1厅1卫,5800
rent1052,低楼层/32层,有,朝阳,石佛营,公园1872,127.00㎡,南,2室1厅2卫,25000
rent1053,低楼层/6层,无,西城,月坛,三里河一区,39.60㎡,南,2室1厅1卫,8800
rent1054,地下室/6层,无,朝阳,垡头,金蝉北里21号院,55.00㎡,南,2室1厅1卫,3800
rent1055,低楼层/11层,有,通州,通州其它,东亚环球国际,39.88㎡,西,1房间1卫,2450
rent1056,高楼层/28层,有,朝阳,大望路,易构空间,49.00㎡,北,1室0厅1卫,6000
rent1057,中楼层/18层,无,石景山,古城,中海长安雅苑,75.00㎡,南,2室1厅1卫,6800
rent1058,低楼层/6层,有,昌平,回龙观,流星花园三区,94.06㎡,南 北,2室1厅1卫,7800
rent1059,高楼层/7层,无,西城,金融街,宏汇园小区,61.00㎡,南 北,2室1厅1卫,12000
rent1060,中楼层/6层,有,海淀,双榆树,知春里,60.90㎡,南 北,2室1厅1卫,10500
rent1061,高楼层/4层,无,顺义,顺义城,石园北区,99.86㎡,南 北,1室0厅1卫,4500
rent1062,中楼层/12层,无,朝阳,劲松,农光里,60.50㎡,南 北,2室1厅1卫,6000
rent1063,低楼层/6层,有,朝阳,中央别墅区,龙湖双珑原著,312.00㎡,南 北,3室2厅3卫,42000
rent1064,低楼层/20层,有,西城,马甸,文联宿舍,79.50㎡,东 南 西,3室1厅1卫,15000
rent1065,高楼层/25层,有,丰台,丽泽,丰益花园西区,76.31㎡,西南,2室1厅1卫,6600
rent1066,高楼层/4层,无,大兴,旧宫,巧克力城,53.00㎡,南 北,1室1厅1卫,3800
rent1067,中楼层/28层,有,昌平,回龙观,金域华府二期,79.57㎡,南 北,2室1厅1卫,9500
rent1068,中楼层/20层,有,丰台,北大地,福顺里,54.45㎡,南,1室1厅1卫,4700
rent1069,中楼层/6层,无,亦庄开发区,亦庄,贵园北里戊区,52.00㎡,南 北,1室1厅1卫,3800
rent1070,高楼层/24层,有,丰台,看丹桥,新华街三里,65.30㎡,西北,2室1厅1卫,5100
rent1071,低楼层/6层,无,顺义,顺义城,滨河小区,75.00㎡,南 北,2室1厅1卫,3200
rent1072,中楼层/5层,有,海淀,西二旗,领秀新硅谷2号院,125.00㎡,南 北,2室2厅2卫,13000
rent1073,中楼层/6层,无,怀柔,怀柔,府东一条,72.70㎡,南 北,3室1厅1卫,3000
rent1074,中楼层/12层,有,房山,长阳,长阳半岛怡和路1号院,96.43㎡,南 北,3室1厅1卫,5400
rent1075,低楼层/16层,有,昌平,回龙观,东亚上北中心,56.00㎡,西 北,2房间1卫,5600
rent1076,高楼层/22层,有,通州,潞苑,中建雅颂居,89.36㎡,南,2室1厅1卫,3600
rent1077,中楼层/10层,有,海淀,知春路,保利海德公园,44.28㎡,南,2房间1卫,11600
rent1078,高楼层/6层,无,朝阳,团结湖,团结湖中路北一条,60.99㎡,东 西,2室1厅1卫,7000
rent1079,中楼层/6层,无,丰台,蒲黄榆,刘家窑东里,58.92㎡,南 北,2室1厅1卫,6300
rent1080,低楼层/12层,有,朝阳,望京,花家地南里,93.77㎡,西南 西,3室1厅1卫,8800
rent1081,高楼层/20层,有,朝阳,朝青,青年汇佳园,72.00㎡,西南,2室1厅1卫,11500
rent1082,中楼层/6层,无,朝阳,东坝,康静里,58.00㎡,南 北,2室1厅1卫,4300
rent1083,高楼层/6层,有,顺义,马坡,龙湖香醍漫步三区,155.61㎡,南 北,3室2厅2卫,6000
rent1084,中楼层/6层,无,海淀,田村,半壁店六建宿舍,38.70㎡,南,1室1厅1卫,4700
rent1085,低楼层/6层,无,通州,玉桥,玉桥南里,75.00㎡,南 北,2室1厅1卫,3800
rent1086,高楼层/24层,有,朝阳,北苑,中国铁建花语城,121.00㎡,南 西 北,3室2厅2卫,15000
rent1087,低楼层/3层,无,昌平,沙河,中海丽春湖墅,305.00㎡,南 北,5室1厅4卫,15000
rent1088,低楼层/20层,有,房山,长阳,首开熙悦山熹园1号院,84.00㎡,南,2室1厅1卫,4500
rent1089,高楼层/9层,有,丰台,青塔,万科紫苑,92.00㎡,南 北,3室1厅1卫,8000
rent1090,低楼层/11层,有,房山,阎村,天恒乐活城南区,85.00㎡,南 北,2室1厅1卫,3200
rent1091,中楼层/16层,有,朝阳,团结湖,团结湖北口,45.00㎡,西,2室1厅1卫,7200
rent1092,中楼层/10层,有,丰台,六里桥,林滤家园,73.00㎡,南,2室1厅2卫,7500
